src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,bwd_iat_total,fwd_packets,bwd_packets,fwd_packets_sec,bwd_packets_sec,fwd_bytes,bwd_bytes,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,packet_length_variance,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,psh_flag_count,down_up_ratio,avg_packet_size,avg_fwd_segment_size,avg_bwd_segment_size,fwd_avg_bytes_bulk,fwd_avg_packets_bulk,fwd_avg_bulk_rate,bwd_avg_bytes_bulk,bwd_avg_packets_bulk,bwd_avg_bulk_rate,act_data_pkt_fwd,min_seg_size_forward,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flags,syn_flags,rst_flags,ack_flags,urg_flags,cwe_flags,ece_flags,fwd_header_len,bwd_header_len,subflow_fwd_pkts,subflow_fwd_bytes,subflow_bwd_pkts,subflow_bwd_bytes,init_win_bytes_fwd,init_win_bytes_bwd,active_mean,active_max,active_min,active_std,idle_mean,idle_max,idle_min,idle_std
121.139.235.66,131.3.168.192,80,56161,6,5345376,0.00,0.00,0,0,5345376,0,8,0,3136.92,0.00,2516,0,60,948,314.50,339.58,922500.00,948,60,314.50,128.07,0,65535,0.00,0.00,3,0.00,314.50,314.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,60,3,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,4380,0,18446743535832956928.00,18446743535832956790,18446743535832956790,0.00,0.00,0,0,0.00
38.148.46.207,131.3.168.192,80,56163,6,117390,0.00,0.00,0,0,117390,0,3,0,53565.04,0.00,749,0,60,627,249.67,266.82,213572.67,627,60,249.67,94.11,0,65535,0.00,0.00,1,0.00,249.67,249.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,60,1,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,8192,0,18446743535832946688.00,18446743535832947277,18446743535832947277,0.00,0.00,0,0,0.00
131.3.168.192,140.95.54.65,56165,80,6,5139429,0.00,0.00,0,0,5139429,0,17,0,6933.07,0.00,1880,0,54,1004,110.59,223.37,848206.12,1004,54,110.59,194.07,0,65535,0.00,0.00,1,0.00,110.59,110.59,0.00,1652.00,13.00,0.00,0.00,0.00,0.00,17,54,1,0,0,0,1,1,0,16,0,0,0,0,0,0,0,0,0,8192,0,18446743535832827904.00,18446743535832827052,18446743535832827052,0.00,0.00,0,0,0.00
140.95.54.65,131.3.168.192,80,56165,6,5141781,0.00,0.00,0,0,5141781,0,33,0,13452.15,0.00,44198,0,60,1514,1339.33,470.35,7300621.33,1514,60,1339.33,-nan,0,65535,0.00,0.00,1,0.00,1339.33,1339.33,0.00,44012.00,30.00,0.01,0.00,0.00,0.00,33,60,1,0,0,0,1,1,0,33,0,0,0,0,0,0,0,0,0,65535,0,18446743535832821760.00,18446743535832821928,18446743535832821928,0.00,0.00,0,0,0.00
131.3.168.192,216.95.54.65,56166,80,6,4948623,0.00,0.00,0,0,4948623,0,11,0,4659.07,0.00,1136,0,54,584,103.27,152.06,254338.18,584,54,103.27,111.61,0,65535,0.00,0.00,1,0.00,103.27,103.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11,54,1,0,0,0,1,1,0,10,0,0,0,0,0,0,0,0,0,8192,0,18446743535832633344.00,18446743535832633831,18446743535832633831,0.00,0.00,0,0,0.00
216.95.54.65,131.3.168.192,80,56166,6,4907316,0.00,0.00,0,0,4907316,0,17,0,7261.00,0.00,19061,0,60,1514,1121.24,621.58,6568251.06,1514,60,1121.24,-nan,0,65535,0.00,0.00,1,0.00,1121.24,1121.24,0.00,18815.00,13.00,0.00,0.00,0.00,0.00,17,60,1,0,0,0,1,1,0,17,0,0,0,0,0,0,0,0,0,65535,0,18446743535832584192.00,18446743535832584817,18446743535832584817,0.00,0.00,0,0,0.00
131.3.168.192,71.210.129.12,56167,80,6,25200,0.00,0.00,0,0,25200,0,5,0,415873.02,0.00,1166,0,54,938,233.20,352.43,621036.80,938,54,233.20,264.24,0,65535,0.00,0.00,1,0.00,233.20,233.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,54,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,8192,0,18446743535832322048.00,18446743535832322002,18446743535832322002,0.00,0.00,0,0,0.00
71.210.129.12,131.3.168.192,80,56167,6,215250,0.00,0.00,0,0,215250,0,4,0,38950.06,0.00,2413,0,60,1514,603.25,602.20,1450594.75,1514,60,603.25,-nan,0,65535,0.00,0.00,1,0.00,603.25,603.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,60,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,8192,0,18446743535832315904.00,18446743535832315807,18446743535832315807,0.00,0.00,0,0,0.00
131.3.168.192,155.207.108.206,56168,80,6,394884,0.00,0.00,0,0,394884,0,20,0,106157.76,0.00,2601,0,54,806,130.05,224.18,1005144.95,806,54,130.05,182.60,0,65535,0.00,0.00,2,0.00,130.05,130.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,54,2,0,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,8192,0,18446743535832094720.00,18446743535832094803,18446743535832094803,0.00,0.00,0,0,0.00
131.3.168.192,155.207.108.206,56169,80,6,30525903,0.00,0.00,0,0,30525903,0,5,0,343.31,0.00,282,0,54,66,56.40,4.80,115.20,66,54,56.40,-nan,0,65535,0.00,0.00,0,0.00,56.40,56.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,54,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,8192,0,18446743535832090624.00,18446743535832091338,18446743535832091338,0.00,0.00,0,0,0.00
155.207.108.206,131.3.168.192,80,56168,6,252231,0.00,0.00,0,0,252231,0,35,0,290844.50,0.00,49157,0,60,1514,1404.49,348.88,4260076.74,1514,60,1404.49,-nan,0,65535,0.00,0.00,2,0.00,1404.49,1404.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35,60,2,0,0,0,0,1,0,35,0,0,0,0,0,0,0,0,0,5840,0,18446743535832088576.00,18446743535832087558,18446743535832087558,0.00,0.00,0,0,0.00
155.207.108.206,131.3.168.192,80,56169,6,30527436,0.00,0.00,0,0,30527436,0,4,0,274.64,0.00,654,0,60,468,163.50,175.82,123651.00,468,60,163.50,64.66,0,65535,0.00,0.00,1,0.00,163.50,163.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,60,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,5840,0,18446743535832078336.00,18446743535832077331,18446743535832077331,0.00,0.00,0,0,0.00
131.3.168.192,129.236.82.208,58410,80,6,33495,0.00,0.00,0,0,33495,0,5,0,312882.52,0.00,874,0,54,646,174.80,235.65,277644.80,646,54,174.80,158.03,0,65535,0.00,0.00,1,0.00,174.80,174.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,54,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,8192,0,18446743535831615488.00,18446743535831615373,18446743535831615373,0.00,0.00,0,0,0.00
129.236.82.208,131.3.168.192,80,58410,6,37590,0.00,0.00,0,0,37590,0,5,0,278797.55,0.00,2742,0,60,1514,548.40,614.13,1885803.20,1514,60,548.40,276.44,0,65535,0.00,0.00,2,0.00,548.40,548.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,60,2,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,4380,0,18446743535831609344.00,18446743535831610186,18446743535831610186,0.00,0.00,0,0,0.00
131.3.168.192,166.163.9.204,58411,80,6,4056522,0.00,0.00,0,0,4056522,0,6,0,3100.19,0.00,635,0,54,353,105.83,110.62,73424.83,353,54,105.83,32.20,0,65535,0.00,0.00,1,0.00,105.83,105.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,54,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,8192,0,18446743535831470080.00,18446743535831470431,18446743535831470431,0.00,0.00,0,0,0.00
166.163.9.204,131.3.168.192,80,58411,6,4063704,0.00,0.00,0,0,4063704,0,5,0,2578.93,0.00,518,0,60,272,103.60,84.23,35475.20,272,60,103.60,-nan,0,65535,0.00,0.00,1,0.00,103.60,103.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,60,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,5840,0,18446743535831463936.00,18446743535831464026,18446743535831464026,0.00,0.00,0,0,0.00
131.3.168.192,68.95.54.65,56174,80,6,4067757,0.00,0.00,0,0,4067757,0,57,0,29370.49,0.00,3759,0,54,723,65.95,87.82,439568.84,723,54,65.95,57.99,0,65535,0.00,0.00,1,0.00,65.95,65.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57,54,1,0,0,0,1,1,0,56,0,0,0,0,0,0,0,0,0,8192,0,18446743535831453696.00,18446743535831453967,18446743535831453967,0.00,0.00,0,0,0.00
68.95.54.65,131.3.168.192,80,56174,6,4070823,0.00,0.00,0,0,4070823,0,123,0,63330.68,0.00,179907,0,60,1514,1462.66,260.86,8369855.66,1514,60,1462.66,-nan,0,65535,0.00,0.00,1,0.00,1462.66,1462.66,0.00,76457.00,50.50,0.06,0.00,0.00,0.00,123,60,1,0,0,0,1,1,0,123,0,0,0,0,0,0,0,0,0,65535,0,18446743535831449600.00,18446743535831448864,18446743535831448864,0.00,0.00,0,0,0.00
131.3.168.192,75.95.54.65,56175,80,6,421407,0.00,0.00,0,0,421407,0,9,0,44764.33,0.00,2555,0,54,740,283.89,322.30,934920.89,740,54,283.89,152.60,0,65535,0.00,0.00,3,0.00,283.89,283.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,54,3,0,0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,8192,0,18446743535827802112.00,18446743535827802094,18446743535827802094,0.00,0.00,0,0,0.00
75.95.54.65,131.3.168.192,80,56175,6,425586,0.00,0.00,0,0,425586,0,7,0,34474.82,0.00,909,0,60,221,129.86,78.96,43638.86,221,60,129.86,-nan,0,65535,0.00,0.00,3,0.00,129.86,129.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,60,3,0,0,0,1,1,0,7,0,0,0,0,0,0,0,0,0,65535,0,18446743535827798016.00,18446743535827798860,18446743535827798860,0.00,0.00,0,0,0.00
131.3.168.192,129.236.82.208,58416,80,6,113925,0.00,0.00,0,0,113925,0,5,0,91990.34,0.00,905,0,54,677,181.00,248.04,307628.00,677,54,181.00,169.60,0,65535,0.00,0.00,1,0.00,181.00,181.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,54,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,8192,0,18446743535827736576.00,18446743535827736028,18446743535827736028,0.00,0.00,0,0,0.00
131.3.168.192,130.236.82.208,58417,80,6,293853,0.00,0.00,0,0,293853,0,8,0,57062.54,0.00,887,0,54,497,110.88,145.99,170514.88,497,54,110.88,94.98,0,65535,0.00,0.00,1,0.00,110.88,110.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,54,1,0,0,0,1,1,0,7,0,0,0,0,0,0,0,0,0,8192,0,18446743535827732480.00,18446743535827732542,18446743535827732542,0.00,0.00,0,0,0.00
129.236.82.208,131.3.168.192,80,58416,6,115668,0.00,0.00,0,0,115668,0,5,0,90604.14,0.00,3082,0,60,1514,616.40,680.28,2313931.20,1514,60,616.40,287.81,0,65535,0.00,0.00,2,0.00,616.40,616.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,60,2,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,4380,0,18446743535827730432.00,18446743535827729602,18446743535827729602,0.00,0.00,0,0,0.00
130.236.82.208,131.3.168.192,80,58417,6,287763,0.00,0.00,0,0,287763,0,11,0,80121.49,0.00,10958,0,60,1514,996.18,685.63,5171043.64,1514,60,996.18,-nan,0,65535,0.00,0.00,4,0.00,996.18,996.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11,60,4,0,0,0,1,1,0,11,0,0,0,0,0,0,0,0,0,4380,0,18446743535827724288.00,18446743535827723785,18446743535827723785,0.00,0.00,0,0,0.00
131.3.168.192,68.95.54.65,56194,80,6,222306,0.00,0.00,0,0,222306,0,6,0,56570.67,0.00,1046,0,54,764,174.33,263.74,417363.33,764,54,174.33,197.91,0,65535,0.00,0.00,1,0.00,174.33,174.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,54,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,8192,0,18446743535827605504.00,18446743535827605618,18446743535827605618,0.00,0.00,0,0,0.00
68.95.54.65,131.3.168.192,80,56194,6,226989,0.00,0.00,0,0,226989,0,5,0,46169.64,0.00,468,0,60,222,93.60,64.24,20635.20,222,60,93.60,-nan,0,65535,0.00,0.00,1,0.00,93.60,93.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,60,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,65535,0,18446743535827603456.00,18446743535827602825,18446743535827602825,0.00,0.00,0,0,0.00
131.3.168.192,129.236.82.208,58434,80,6,23835,0.00,0.00,0,0,23835,0,5,0,439689.53,0.00,909,0,54,681,181.80,249.64,311608.80,681,54,181.80,171.09,0,65535,0.00,0.00,1,0.00,181.80,181.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,54,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,8192,0,18446743535827587072.00,18446743535827587789,18446743535827587789,0.00,0.00,0,0,0.00
129.236.82.208,131.3.168.192,80,58434,6,23184,0.00,0.00,0,0,23184,0,6,0,542443.06,0.00,3994,0,60,1514,665.67,651.37,2545675.33,1514,60,665.67,-nan,0,65535,0.00,0.00,3,0.00,665.67,665.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,60,3,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,4380,0,18446743535827585024.00,18446743535827584597,18446743535827584597,0.00,0.00,0,0,0.00
102.203.14.72,131.3.168.192,80,57878,6,52059,0.00,0.00,0,0,52059,0,2,0,80524.02,0.00,120,0,60,60,60.00,0.00,0.00,60,60,60.00,-nan,0,65535,0.00,0.00,0,0.00,60.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,60,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,125,0,18446743535827558400.00,18446743535827559061,18446743535827559061,0.00,0.00,0,0,0.00
131.3.168.192,102.203.14.72,57878,80,6,47019,0.00,0.00,0,0,47019,0,2,0,89155.45,0.00,108,0,54,54,54.00,0.00,0.00,54,54,54.00,-nan,0,65535,0.00,0.00,0,0.00,54.00,54.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,54,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,16313,0,18446743535827556352.00,18446743535827557045,18446743535827557045,0.00,0.00,0,0,0.00
131.3.168.192,129.236.82.208,58439,80,6,28203,0.00,0.00,0,0,28203,0,5,0,371591.67,0.00,878,0,54,650,175.60,237.25,281427.20,650,54,175.60,159.53,0,65535,0.00,0.00,1,0.00,175.60,175.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,54,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,8192,0,18446743535827505152.00,18446743535827504944,18446743535827504944,0.00,0.00,0,0,0.00
129.236.82.208,131.3.168.192,80,58439,6,30744,0.00,0.00,0,0,30744,0,5,0,340879.52,0.00,2625,0,60,1514,525.00,596.87,1781252.00,1514,60,525.00,283.95,0,65535,0.00,0.00,2,0.00,525.00,525.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,60,2,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,4380,0,18446743535827503104.00,18446743535827502340,18446743535827502340,0.00,0.00,0,0,0.00
131.3.168.192,129.236.82.208,58440,80,6,248661,0.00,0.00,0,0,248661,0,5,0,42145.73,0.00,908,0,54,680,181.60,249.24,310611.20,680,54,181.60,170.72,0,65535,0.00,0.00,1,0.00,181.60,181.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,54,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,8192,0,18446743535827496960.00,18446743535827497174,18446743535827497174,0.00,0.00,0,0,0.00
129.236.82.208,131.3.168.192,80,58440,6,246162,0.00,0.00,0,0,246162,0,5,0,42573.59,0.00,3082,0,60,1514,616.40,680.28,2313931.20,1514,60,616.40,287.81,0,65535,0.00,0.00,2,0.00,616.40,616.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,60,2,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,4380,0,18446743535827492864.00,18446743535827492029,18446743535827492029,0.00,0.00,0,0,0.00
131.3.168.192,166.163.9.204,58443,80,6,24977121,0.00,0.00,0,0,24977121,0,6,0,503.50,0.00,635,0,54,353,105.83,110.62,73424.83,353,54,105.83,32.20,0,65535,0.00,0.00,1,0.00,105.83,105.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,54,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,8192,0,18446743535827410944.00,18446743535827411263,18446743535827411263,0.00,0.00,0,0,0.00
166.163.9.204,131.3.168.192,80,58443,6,24987054,0.00,0.00,0,0,24987054,0,5,0,419.42,0.00,518,0,60,272,103.60,84.23,35475.20,272,60,103.60,-nan,0,65535,0.00,0.00,1,0.00,103.60,103.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,60,1,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,5840,0,18446743535827408896.00,18446743535827408281,18446743535827408281,0.00,0.00,0,0,0.00
156.213.14.72,131.3.168.192,80,57071,6,165291,0.00,0.00,0,0,165291,0,2,0,25361.33,0.00,120,0,60,60,60.00,0.00,0.00,60,60,60.00,-nan,0,65535,0.00,0.00,0,0.00,60.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,60,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,269,0,18446743535827357696.00,18446743535827358385,18446743535827358385,0.00,0.00,0,0,0.00
131.3.168.192,156.213.14.72,57071,80,6,123333,0.00,0.00,0,0,123333,0,2,0,33989.28,0.00,108,0,54,54,54.00,0.00,0.00,54,54,54.00,-nan,0,65535,0.00,0.00,0,0.00,54.00,54.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,54,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,16445,0,18446743535827355648.00,18446743535827356096,18446743535827356096,0.00,0.00,0,0,0.00
167.213.14.72,131.3.168.192,80,57032,6,162246,0.00,0.00,0,0,162246,0,2,0,25837.31,0.00,120,0,60,60,60.00,0.00,0.00,60,60,60.00,-nan,0,65535,0.00,0.00,0,0.00,60.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,60,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,308,0,18446743535827353600.00,18446743535827353303,18446743535827353303,0.00,0.00,0,0,0.00
131.3.168.192,167.213.14.72,57032,80,6,121044,0.00,0.00,0,0,121044,0,2,0,34632.03,0.00,108,0,54,54,54.00,0.00,0.00,54,54,54.00,-nan,0,65535,0.00,0.00,0,0.00,54.00,54.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,54,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,16319,0,18446743535827351552.00,18446743535827351035,18446743535827351035,0.00,0.00,0,0,0.00
131.3.168.192,75.95.54.65,56213,80,6,211386,0.00,0.00,0,0,211386,0,6,0,59493.06,0.00,1046,0,54,764,174.33,263.74,417363.33,764,54,174.33,197.91,0,65535,0.00,0.00,1,0.00,174.33,174.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,54,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,8192,0,18446743535827347456.00,18446743535827348263,18446743535827348263,0.00,0.00,0,0,0.00
131.3.168.192,75.95.54.65,56214,80,6,211533,0.00,0.00,0,0,211533,0,6,0,59451.72,0.00,1046,0,54,764,174.33,263.74,417363.33,764,54,174.33,197.91,0,65535,0.00,0.00,1,0.00,174.33,174.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,54,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,8192,0,18446743535827345408.00,18446743535827345260,18446743535827345260,0.00,0.00,0,0,0.00
75.95.54.65,131.3.168.192,80,56213,6,211491,0.00,0.00,0,0,211491,0,5,0,49552.94,0.00,467,0,60,221,93.40,63.84,20379.20,221,60,93.40,-nan,0,65535,0.00,0.00,1,0.00,93.40,93.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,60,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,65535,0,18446743535827341312.00,18446743535827342257,18446743535827342257,0.00,0.00,0,0,0.00
75.95.54.65,131.3.168.192,80,56214,6,205863,0.00,0.00,0,0,205863,0,5,0,50907.64,0.00,467,0,60,221,93.40,63.84,20379.20,221,60,93.40,-nan,0,65535,0.00,0.00,1,0.00,93.40,93.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,60,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,65535,0,18446743535827333120.00,18446743535827334109,18446743535827334109,0.00,0.00,0,0,0.00
1.255.16.172,158.163.9.204,10616,80,6,22764,0.00,0.00,0,0,22764,0,5,0,460376.03,0.00,347,0,54,119,69.40,25.23,3183.20,119,54,69.40,-nan,0,65535,0.00,0.00,1,0.00,69.40,69.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,54,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,8192,0,18446743535827292160.00,18446743535827291164,18446743535827291164,0.00,0.00,0,0,0.00
158.163.9.204,1.255.16.172,80,10616,6,22806,0.00,0.00,0,0,22806,0,5,0,459528.19,0.00,581,0,60,335,116.20,109.42,59868.80,335,60,116.20,-nan,0,65535,0.00,0.00,1,0.00,116.20,116.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,60,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,5840,0,18446743535827288064.00,18446743535827289001,18446743535827289001,0.00,0.00,0,0,0.00
15.2.0.10,60.25.55.65,2489,80,6,0,0.00,0.00,0,0,0,0,1,0,0.00,0.00,54,0,54,54,54.00,0.00,0.00,54,54,54.00,0.00,0,65535,0.00,0.00,0,0.00,54.00,54.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,54,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18446743535827261440.00,18446743535827261134,18446743535827261134,0.00,0.00,0,0,0.00
131.3.168.192,129.236.82.208,58464,80,6,40530,0.00,0.00,0,0,40530,0,7,0,362003.45,0.00,1011,0,54,675,144.43,216.64,328543.71,675,54,144.43,161.48,0,65535,0.00,0.00,1,0.00,144.43,144.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,54,1,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,8192,0,18446743535827189760.00,18446743535827189020,18446743535827189020,0.00,0.00,0,0,0.00
129.236.82.208,131.3.168.192,80,58464,6,39879,0.00,0.00,0,0,39879,0,10,0,525589.91,0.00,9294,0,60,1514,929.40,708.72,5022776.40,1514,60,929.40,-nan,0,65535,0.00,0.00,4,0.00,929.40,929.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,60,4,0,0,0,1,1,0,10,0,0,0,0,0,0,0,0,0,4380,0,18446743535827185664.00,18446743535827185891,18446743535827185891,0.00,0.00,0,0,0.00
16.172.48.173,0.0.1.0,0,0,26,102143796,0.00,0.00,0,0,102143796,0,7,0,143.64,0.00,420,0,60,60,60.00,0.00,0.00,60,60,60.00,-nan,0,65535,0.00,0.00,0,0.00,60.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535827142656.00,18446743535827142820,18446743535827142820,0.00,0.00,0,0,0.00
16.172.169.79,26.0.1.255,0,0,30,102145287,0.00,0.00,0,0,102145287,0,8,0,164.16,0.00,336,0,42,42,42.00,0.00,0.00,42,42,42.00,-nan,0,65535,0.00,0.00,0,0.00,42.00,42.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535827140608.00,18446743535827140363,18446743535827140363,0.00,0.00,0,0,0.00
1.255.16.172,158.163.9.204,10617,80,6,33831,0.00,0.00,0,0,33831,0,5,0,309775.06,0.00,347,0,54,119,69.40,25.23,3183.20,119,54,69.40,-nan,0,65535,0.00,0.00,1,0.00,69.40,69.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,54,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,8192,0,18446743535827124224.00,18446743535827124529,18446743535827124529,0.00,0.00,0,0,0.00
158.163.9.204,1.255.16.172,80,10617,6,33810,0.00,0.00,0,0,33810,0,5,0,309967.47,0.00,581,0,60,335,116.20,109.42,59868.80,335,60,116.20,-nan,0,65535,0.00,0.00,1,0.00,116.20,116.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,60,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,5840,0,18446743535827122176.00,18446743535827122135,18446743535827122135,0.00,0.00,0,0,0.00
1.255.16.172,158.163.9.204,10618,80,6,17766,0.00,0.00,0,0,17766,0,5,0,589890.80,0.00,347,0,54,119,69.40,25.23,3183.20,119,54,69.40,-nan,0,65535,0.00,0.00,1,0.00,69.40,69.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,54,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,8192,0,18446743535827081216.00,18446743535827081500,18446743535827081500,0.00,0.00,0,0,0.00
158.163.9.204,1.255.16.172,80,10618,6,20286,0.00,0.00,0,0,20286,0,5,0,516612.44,0.00,581,0,60,335,116.20,109.42,59868.80,335,60,116.20,-nan,0,65535,0.00,0.00,1,0.00,116.20,116.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,60,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,5840,0,18446743535827079168.00,18446743535827079316,18446743535827079316,0.00,0.00,0,0,0.00
1.255.16.172,158.163.9.204,10619,80,6,33852,0.00,0.00,0,0,33852,0,5,0,309582.89,0.00,347,0,54,119,69.40,25.23,3183.20,119,54,69.40,-nan,0,65535,0.00,0.00,1,0.00,69.40,69.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,54,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,8192,0,18446743535827060736.00,18446743535827061466,18446743535827061466,0.00,0.00,0,0,0.00
158.163.9.204,1.255.16.172,80,10619,6,406938,0.00,0.00,0,0,406938,0,5,0,25753.31,0.00,581,0,60,335,116.20,109.42,59868.80,335,60,116.20,-nan,0,65535,0.00,0.00,1,0.00,116.20,116.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,60,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,5840,0,18446743535827056640.00,18446743535827056762,18446743535827056762,0.00,0.00,0,0,0.00
131.3.168.192,68.95.54.65,56233,80,6,900963,0.00,0.00,0,0,900963,0,16,0,37222.39,0.00,1553,0,54,731,97.06,163.71,428802.94,731,54,97.06,131.83,0,65535,0.00,0.00,1,0.00,97.06,97.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16,54,1,0,0,0,1,1,0,15,0,0,0,0,0,0,0,0,0,8192,0,18446743535827050496.00,18446743535827050105,18446743535827050105,0.00,0.00,0,0,0.00
